t,bead x,bead y,bead z,focus1,focus2 
3089.9950, 0.2141, 0.1889,-0.1630,1.71448355257,1.60228447617
3090.2595, 0.2141, 0.1889,-0.1630,1.7097180321,1.59875727629
3090.5338, 0.2141, 0.1889,-0.1630,1.70617417422,1.59147282142
3090.7506, 0.2141, 0.1889,-0.1630,1.7052522377,1.59901281716
3090.8968, 0.2141, 0.1889,-0.1630,1.71415983167,1.59715351486
3091.1453, 0.2141, 0.1889,-0.1630,1.70285137208,1.59799457329
3091.3907, 0.2141, 0.1889,-0.1630,1.70594790096,1.60588236289
3091.6526, 0.2141, 0.1889,-0.1630,1.70995954933,1.60464486268
3091.9209, 0.2146, 0.1889,-0.1630,1.71630549718,1.60922828313
3092.1569, 0.2146, 0.1889,-0.1630,1.70167530687,1.59660885181
3092.4282, 0.2146, 0.1889,-0.1630,1.70007087866,1.5993684151
3092.5660, 0.2146, 0.1889,-0.1630,1.71723423755,1.60470021352
3092.8445, 0.2146, 0.1889,-0.1630,1.70883843572,1.60284739183
3093.0789, 0.2146, 0.1889,-0.1630,1.70666545082,1.59796505893
3093.3346, 0.2146, 0.1889,-0.1630,1.71253064495,1.60245824278
3093.5763, 0.2146, 0.1889,-0.1630,1.7119494866,1.60377828197
3093.8189, 0.2146, 0.1889,-0.1630,1.71849245739,1.59904998486
3094.0763, 0.2146, 0.1889,-0.1630,1.71195491234,1.60227040607
3094.2114, 0.2146, 0.1889,-0.1630,1.70824890272,1.60440099276
3094.3452, 0.2146, 0.1889,-0.1630,1.70709455668,1.60235896548
3094.5824, 0.2146, 0.1889,-0.1630,1.70688209317,1.60182622152
3094.8496, 0.2146, 0.1889,-0.1630,1.71453550455,1.5928255873
3095.1134, 0.2146, 0.1889,-0.1630,1.71601465122,1.60105464615
3095.4400, 0.2146, 0.1889,-0.1630,1.71069018287,1.60366758032
3095.7586, 0.2146, 0.1889,-0.1630,1.70985930429,1.59628669562
3095.9063, 0.2146, 0.1889,-0.1630,1.70489154625,1.59854244166
3096.1580, 0.2146, 0.1889,-0.1630,1.71285084919,1.5987268773
3096.4029, 0.2146, 0.1889,-0.1630,1.6981458071,1.60966819994
3096.6710, 0.2146, 0.1889,-0.1630,1.70664820558,1.60042823392
3096.9000, 0.2151, 0.1889,-0.1630,1.70762909191,1.60570623268
3097.1667, 0.2151, 0.1889,-0.1630,1.70491871618,1.61004390955
3097.4475, 0.2151, 0.1889,-0.1630,1.70787310135,1.60380293493
3097.5440, 0.2151, 0.1889,-0.1630,1.71434650561,1.60519685799
3097.7043, 0.2151, 0.1889,-0.1630,1.71518761039,1.60505276369
3097.9719, 0.2151, 0.1889,-0.1630,1.70516048404,1.6004715306
3098.1929, 0.2151, 0.1889,-0.1630,1.71529928196,1.6072551408
3098.4739, 0.2151, 0.1889,-0.1630,1.71252689875,1.60389076625
3098.7091, 0.2151, 0.1889,-0.1630,1.70974809226,1.60473891768
3098.9708, 0.2151, 0.1889,-0.1630,1.70585754874,1.60453759954
3099.2408, 0.2151, 0.1889,-0.1630,1.71179711507,1.60269912305
3099.3721, 0.2151, 0.1889,-0.1630,1.71782456262,1.60688869849
3099.6114, 0.2151, 0.1889,-0.1630,1.71657430656,1.59652806092
3099.8580, 0.2151, 0.1889,-0.1630,1.70895336788,1.6059115004
3100.1619, 0.2151, 0.1889,-0.1630,1.70854363268,1.61015081742
3100.4329, 0.2151, 0.1889,-0.1630,1.70634244759,1.5982850645
3100.7590, 0.2151, 0.1889,-0.1630,1.71337729586,1.60996122368
3100.8978, 0.2151, 0.1889,-0.1630,1.70479512734,1.60896025304
3101.0327, 0.2151, 0.1889,-0.1630,1.71063248875,1.60016658841
3101.2698, 0.2151, 0.1889,-0.1630,1.71893546459,1.59893812858
3101.5390, 0.2151, 0.1889,-0.1630,1.70835733136,1.60444943333
3101.8060, 0.2156, 0.1889,-0.1630,1.70599420827,1.6054242287
3102.0408, 0.2156, 0.1889,-0.1630,1.70770925615,1.61098156524
3102.2984, 0.2156, 0.1889,-0.1630,1.70314358526,1.61622980695
3102.5859, 0.2156, 0.1889,-0.1630,1.70580614825,1.60169318383
3102.8697, 0.2156, 0.1889,-0.1630,1.70228272246,1.59883712665
3103.0919, 0.2156, 0.1889,-0.1630,1.70968231044,1.60941123062
3103.3380, 0.2156, 0.1889,-0.1630,1.71285414249,1.60555650046
3103.5810, 0.2156, 0.1889,-0.1630,1.70954056356,1.60770982819
3103.8490, 0.2156, 0.1889,-0.1630,1.70506859197,1.60172433388
3104.1154, 0.2156, 0.1889,-0.1630,1.71134929524,1.6050374498
3104.2525, 0.2156, 0.1889,-0.1630,1.70853331292,1.60648531793
3104.3465, 0.2156, 0.1889,-0.1630,1.71114040323,1.60782114424
3104.4818, 0.2156, 0.1889,-0.1630,1.70296449926,1.60309668361
3104.7463, 0.2156, 0.1889,-0.1630,1.70495619288,1.60693313978
3105.0350, 0.2156, 0.1889,-0.1630,1.71629570868,1.60382707493
3105.3099, 0.2156, 0.1889,-0.1630,1.70761560815,1.60589631478
3105.5299, 0.2156, 0.1889,-0.1630,1.71122206333,1.59963288299
3105.7740, 0.2156, 0.1889,-0.1630,1.71282275179,1.6147574091
3105.9112, 0.2156, 0.1889,-0.1630,1.70720720232,1.6089313498
3106.0537, 0.2156, 0.1889,-0.1630,1.70979702607,1.6125260002
3106.1483, 0.2161, 0.1889,-0.1630,1.71092688759,1.60207654404
3106.4246, 0.2161, 0.1889,-0.1630,1.70484232051,1.60466631765
3106.6824, 0.2161, 0.1889,-0.1630,1.71306750632,1.60204339938
3106.9267, 0.2161, 0.1889,-0.1630,1.70961834769,1.60590518736
3107.1878, 0.2161, 0.1889,-0.1630,1.71068506101,1.60634085041
3107.4813, 0.2161, 0.1889,-0.1630,1.70514789131,1.60820737041
3107.6062, 0.2161, 0.1889,-0.1630,1.70039493601,1.60021727289
3107.8778, 0.2161, 0.1889,-0.1630,1.70310814192,1.60899510155
3108.1055, 0.2161, 0.1889,-0.1630,1.71253856817,1.60496710706
3108.3630, 0.2161, 0.1889,-0.1630,1.71316119166,1.60506848124
3108.6040, 0.2161, 0.1889,-0.1630,1.70814613433,1.60172551872
3108.8728, 0.2161, 0.1889,-0.1630,1.70293940271,1.61185788614
3109.1135, 0.2161, 0.1889,-0.1630,1.71376092874,1.60155757633
3109.2505, 0.2161, 0.1889,-0.1630,1.70389312208,1.60988346577
3109.3873, 0.2161, 0.1889,-0.1630,1.7066406207,1.61166529548
3109.4866, 0.2161, 0.1889,-0.1630,1.70743151061,1.60989045619
3109.7612, 0.2161, 0.1889,-0.1630,1.70395281034,1.60910562855
3110.0173, 0.2161, 0.1889,-0.1630,1.70806014482,1.605894718
3110.3294, 0.2161, 0.1889,-0.1630,1.705315881,1.61025112484
3110.5189, 0.2161, 0.1889,-0.1630,1.7087695127,1.60606938523
3110.7721, 0.2161, 0.1889,-0.1630,1.71188610478,1.60926893499
3110.9084, 0.2161, 0.1889,-0.1630,1.71116434722,1.61189837338
3111.0460, 0.2161, 0.1889,-0.1630,1.7153156753,1.6097233266
3111.1870, 0.2161, 0.1889,-0.1630,1.70906348883,1.60500869237
3111.4211, 0.2161, 0.1889,-0.1630,1.6998996187,1.6126354389
3111.6888, 0.2166, 0.1889,-0.1630,1.7043552073,1.60987067421
3111.9332, 0.2166, 0.1889,-0.1630,1.70609449673,1.60808322324
3112.2033, 0.2166, 0.1889,-0.1630,1.70793002986,1.60279324816
3112.4513, 0.2166, 0.1889,-0.1630,1.70052244169,1.60337930924
3112.6138, 0.2166, 0.1889,-0.1630,1.70908368587,1.61157306919
3112.7608, 0.2166, 0.1889,-0.1630,1.70734459686,1.60652067836
3112.9893, 0.2166, 0.1889,-0.1630,1.70630450546,1.60855460058
3113.2386, 0.2166, 0.1889,-0.1630,1.70897010995,1.60275306786
3113.4692, 0.2166, 0.1889,-0.1630,1.70811876454,1.61528830555
3113.7409, 0.2166, 0.1889,-0.1630,1.70894723807,1.60547694957
3113.9836, 0.2166, 0.1889,-0.1630,1.71288442026,1.61294551037
3114.2480, 0.2166, 0.1889,-0.1630,1.71089149011,1.61141454274
3114.3857, 0.2166, 0.1889,-0.1630,1.7082833275,1.60561126712
3114.5210, 0.2166, 0.1889,-0.1630,1.70980539868,1.60365238504
3114.7650, 0.2166, 0.1889,-0.1630,1.70643175304,1.60205662506
3115.0519, 0.2166, 0.1889,-0.1630,1.7157599222,1.60431690213
3115.3204, 0.2166, 0.1889,-0.1630,1.71431497469,1.60200902487
3115.5372, 0.2166, 0.1889,-0.1630,1.7091365446,1.6107191909
3115.7943, 0.2166, 0.1889,-0.1630,1.71720313129,1.60759247656
3115.9427, 0.2166, 0.1889,-0.1630,1.71397933426,1.61026740643
3116.0396, 0.2166, 0.1889,-0.1630,1.71157806736,1.61313912283
3116.1845, 0.2166, 0.1889,-0.1630,1.71047841308,1.61841366016
3116.4176, 0.2166, 0.1889,-0.1630,1.70515650879,1.60972505638
3116.6947, 0.2166, 0.1889,-0.1630,1.70473777265,1.61307274114
3116.9390, 0.2166, 0.1889,-0.1630,1.70756617253,1.62284233323
3117.2032, 0.2171, 0.1889,-0.1630,1.70492979298,1.61226133873
3117.5049, 0.2171, 0.1889,-0.1630,1.70278380532,1.60854792825
3117.7826, 0.2171, 0.1889,-0.1630,1.71001347973,1.60728355562
3117.9948, 0.2171, 0.1889,-0.1630,1.71180370375,1.61198883529
3118.2345, 0.2171, 0.1889,-0.1630,1.7133895133,1.60589151071
3118.5052, 0.2171, 0.1889,-0.1630,1.70282606494,1.61061389551
3118.7437, 0.2171, 0.1889,-0.1630,1.70138489806,1.60121810376
3119.0114, 0.2171, 0.1889,-0.1630,1.70312371724,1.61138047822
3119.2550, 0.2171, 0.1889,-0.1630,1.71795529437,1.61009803529
3119.3945, 0.2171, 0.1889,-0.1630,1.71801556264,1.6133151374
3119.5302, 0.2171, 0.1889,-0.1630,1.70839740316,1.60827089572
3119.7705, 0.2171, 0.1889,-0.1630,1.70583508039,1.6133479285
3120.0494, 0.2171, 0.1889,-0.1630,1.70776478025,1.61090223472
3120.2757, 0.2171, 0.1889,-0.1630,1.70050970359,1.61213429008
3120.5629, 0.2171, 0.1889,-0.1630,1.70943628056,1.61391319784
3120.7996, 0.2171, 0.1889,-0.1630,1.70833523517,1.61040726642
3121.0722, 0.2171, 0.1889,-0.1630,1.7122183123,1.60670010745
3121.2036, 0.2171, 0.1889,-0.1630,1.71078685467,1.60826411819
3121.4402, 0.2171, 0.1889,-0.1630,1.71424327809,1.60808571959
3121.7025, 0.2171, 0.1889,-0.1630,1.70897305609,1.610759392
3121.9707, 0.2171, 0.1889,-0.1630,1.70430697018,1.61132063093
3122.2239, 0.2176, 0.1889,-0.1630,1.70934545298,1.61369604608
3122.5100, 0.2176, 0.1889,-0.1630,1.71306775727,1.60820310838
3122.7319, 0.2176, 0.1889,-0.1630,1.71080913166,1.60629883362
3122.8742, 0.2176, 0.1889,-0.1630,1.71216318382,1.61328731527
3123.1346, 0.2176, 0.1889,-0.1630,1.70407038511,1.60224390967
3123.3614, 0.2176, 0.1889,-0.1630,1.70998460618,1.61530730306
3123.6494, 0.2176, 0.1889,-0.1630,1.69971522929,1.59822272483
3123.9117, 0.2176, 0.1889,-0.1630,1.7089284763,1.60366091751
3124.1318, 0.2176, 0.1889,-0.1630,1.70075193445,1.61206266739
3124.3885, 0.2176, 0.1889,-0.1630,1.70557733993,1.61189606201
3124.6789, 0.2176, 0.1889,-0.1630,1.70392952439,1.60717730658
3124.9416, 0.2176, 0.1889,-0.1630,1.71090622869,1.61747511724
3125.1819, 0.2176, 0.1889,-0.1630,1.70394857966,1.60683157552
3125.4339, 0.2176, 0.1889,-0.1630,1.70265798696,1.60372832727
3125.6773, 0.2176, 0.1889,-0.1630,1.70693748679,1.61123009059
3125.9506, 0.2176, 0.1889,-0.1630,1.71178369599,1.61067614071
3126.0863, 0.2176, 0.1889,-0.1630,1.69739603152,1.60888646963
3126.1785, 0.2176, 0.1889,-0.1630,1.70990087228,1.60846802978
3126.3173, 0.2176, 0.1889,-0.1630,1.70379163667,1.61267816793
3126.5798, 0.2176, 0.1889,-0.1630,1.70804519139,1.60899372686
3126.8479, 0.2176, 0.1889,-0.1630,1.70385169414,1.60618819896
3127.0865, 0.2176, 0.1889,-0.1630,1.70719241606,1.61940535915
3127.3892, 0.2176, 0.1889,-0.1630,1.7054648587,1.60972737596
3127.7370, 0.2181, 0.1889,-0.1630,1.70341981176,1.61327695868
3127.8883, 0.2181, 0.1889,-0.1630,1.70116483079,1.61565828152
3128.1167, 0.2181, 0.1889,-0.1630,1.70670956846,1.61187174855
3128.3919, 0.2181, 0.1889,-0.1630,1.70119242802,1.61417690791
3128.6222, 0.2181, 0.1889,-0.1630,1.7009434757,1.61193666628
3128.8859, 0.2181, 0.1889,-0.1630,1.70105419343,1.61853546279
3129.1913, 0.2181, 0.1889,-0.1630,1.70633265734,1.61054151413
3129.4035, 0.2181, 0.1889,-0.1630,1.70508190369,1.613693821
3129.5513, 0.2181, 0.1889,-0.1630,1.70007454382,1.61469271106
3129.8244, 0.2181, 0.1889,-0.1630,1.7113307666,1.61185385093
3130.0968, 0.2181, 0.1889,-0.1630,1.704863072,1.60803393513
3130.3460, 0.2181, 0.1889,-0.1630,1.69563064782,1.60661770751
3130.5710, 0.2181, 0.1889,-0.1630,1.71071091071,1.60868137572
3130.8064, 0.2181, 0.1889,-0.1630,1.70102508877,1.61014961669
3131.0780, 0.2181, 0.1889,-0.1630,1.71077837727,1.61144853713
3131.3299, 0.2181, 0.1889,-0.1630,1.70968296784,1.60792844289
3131.5970, 0.2181, 0.1889,-0.1630,1.69454361584,1.61362361371
3131.8479, 0.2181, 0.1889,-0.1630,1.7038665538,1.61733714541
3132.1193, 0.2181, 0.1889,-0.1630,1.69984603714,1.60376447765
3132.3711, 0.2181, 0.1889,-0.1630,1.70028616349,1.61635359312
3132.6278, 0.2181, 0.1889,-0.1630,1.6998612553,1.61178071846
3132.8629, 0.2181, 0.1889,-0.1630,1.69788531512,1.62137335689
3133.0089, 0.2181, 0.1889,-0.1630,1.71354476188,1.59807145313
3133.2461, 0.2181, 0.1889,-0.1637,1.70487977616,1.61391226774
3133.5132, 0.2186, 0.1889,-0.1636,1.70757013685,1.60389249813
3133.7564, 0.2186, 0.1889,-0.1636,1.70294265644,1.60657267839
3134.0279, 0.2186, 0.1889,-0.1636,1.71514481646,1.61478411254
3134.2847, 0.2186, 0.1889,-0.1636,1.70697087567,1.61169692565
3134.4290, 0.2186, 0.1889,-0.1636,1.69909184334,1.6110277403
3134.5322, 0.2186, 0.1889,-0.1636,1.70290604828,1.6063122745
3134.8074, 0.2186, 0.1889,-0.1636,1.6996404402,1.61114884392
3135.0667, 0.2186, 0.1889,-0.1636,1.70461136582,1.61647627133
3135.3268, 0.2186, 0.1889,-0.1636,1.70699228008,1.60917957227
3135.5713, 0.2186, 0.1889,-0.1636,1.71459218409,1.6081903466
3135.8401, 0.2186, 0.1889,-0.1636,1.70935377419,1.61567449854
3136.0736, 0.2186, 0.1889,-0.1636,1.70656689117,1.60633398778
3136.2075, 0.2186, 0.1889,-0.1636,1.70165538159,1.61041628972
3136.3450, 0.2186, 0.1889,-0.1636,1.71041404913,1.61172841424
3136.5853, 0.2186, 0.1889,-0.1636,1.69902281417,1.61226028382
3136.8499, 0.2186, 0.1889,-0.1636,1.71584112716,1.6154391227
3137.1281, 0.2186, 0.1889,-0.1636,1.70615783032,1.60615431231
3137.3767, 0.2186, 0.1889,-0.1636,1.71145782915,1.60467974816
3137.6415, 0.2186, 0.1889,-0.1636,1.70460183203,1.60959900413
3137.7482, 0.2186, 0.1889,-0.1636,1.700096089,1.61100574619
3137.8958, 0.2186, 0.1889,-0.1636,1.71035273635,1.6119006814
3138.0311, 0.2186, 0.1889,-0.1636,1.71143057504,1.61180142541
3138.2615, 0.2191, 0.1889,-0.1636,1.71022219195,1.61050527696
3138.5292, 0.2191, 0.1889,-0.1636,1.70823468561,1.6094745968
3138.7899, 0.2191, 0.1889,-0.1636,1.70466362149,1.61321090989
3139.0481, 0.2191, 0.1889,-0.1636,1.70955358465,1.6105904638
3139.2829, 0.2191, 0.1889,-0.1636,1.71286679864,1.61115764882
3139.4202, 0.2191, 0.1889,-0.1636,1.70619254509,1.61658647516
3139.5690, 0.2191, 0.1889,-0.1636,1.71118356024,1.61504315929
3139.8100, 0.2191, 0.1889,-0.1636,1.69886290934,1.61273171335
3140.0663, 0.2191, 0.1889,-0.1636,1.70804496282,1.60742805904
3140.3274, 0.2191, 0.1889,-0.1636,1.70570540882,1.6123096434
3140.5665, 0.2191, 0.1889,-0.1636,1.7079249412,1.60957798131
3140.8298, 0.2191, 0.1889,-0.1636,1.70630797282,1.6142259943
3141.1063, 0.2191, 0.1889,-0.1636,1.7040904861,1.61044401405
3141.2034, 0.2191, 0.1889,-0.1636,1.70536325051,1.61285003443
3141.3494, 0.2191, 0.1889,-0.1636,1.70869181634,1.61313348351
3141.6241, 0.2191, 0.1889,-0.1636,1.70770179434,1.61400647934
3141.8675, 0.2191, 0.1889,-0.1636,1.70440923635,1.61683863819
3142.1488, 0.2191, 0.1889,-0.1636,1.70636427235,1.61072311298
3142.4353, 0.2191, 0.1889,-0.1636,1.7032013832,1.61252558708
3142.7658, 0.2191, 0.1889,-0.1636,1.70008988313,1.61617599425
3142.9076, 0.2191, 0.1889,-0.1636,1.70195773951,1.61610503369
3143.0394, 0.2191, 0.1889,-0.1636,1.70149183174,1.61833593145
3143.2623, 0.2191, 0.1889,-0.1636,1.70931156963,1.61159628671
3143.5410, 0.2191, 0.1889,-0.1636,1.70628329837,1.6073134752
3143.7786, 0.2191, 0.1889,-0.1636,1.70652063775,1.61421304412
3144.0440, 0.2191, 0.1889,-0.1636,1.70225878565,1.60474235387
3144.3199, 0.2191, 0.1889,-0.1636,1.70168371465,1.61103093145
3144.5637, 0.2191, 0.1889,-0.1636,1.70513059451,1.60798183891
3144.8586, 0.2196, 0.1889,-0.1636,1.70943691413,1.61438677868
3145.0957, 0.2196, 0.1889,-0.1636,1.69656384756,1.6112223324
3145.3434, 0.2196, 0.1889,-0.1636,1.70120332396,1.60632039668
3145.5762, 0.2196, 0.1889,-0.1636,1.70089612474,1.61484222162
3145.8408, 0.2196, 0.1889,-0.1636,1.70651234087,1.62167896229
3146.0828, 0.2196, 0.1889,-0.1636,1.70032379952,1.61149924229
3146.2222, 0.2196, 0.1889,-0.1636,1.70051067774,1.61940980636
3146.3576, 0.2196, 0.1889,-0.1636,1.70167720987,1.60854914299
3146.6181, 0.2196, 0.1889,-0.1636,1.70170557397,1.60748454652
3146.8798, 0.2196, 0.1889,-0.1636,1.70774318977,1.60548823341
3147.1514, 0.2196, 0.1889,-0.1636,1.70321899552,1.61645016404
3147.4201, 0.2196, 0.1889,-0.1636,1.69676344301,1.61281520971
3147.6324, 0.2196, 0.1889,-0.1636,1.69668438785,1.61825299423
3147.9187, 0.2196, 0.1889,-0.1645,1.70425551306,1.61225710438
3148.1605, 0.2196, 0.1894,-0.1650,1.70824924771,1.59962817955
3148.4268, 0.2196, 0.1894,-0.1650,1.71413623628,1.60919861191
3148.6590, 0.2196, 0.1894,-0.1650,1.7191022633,1.60582940505
3148.9266, 0.2196, 0.1894,-0.1650,1.71322032667,1.60160390016
3149.1649, 0.2196, 0.1894,-0.1650,1.71009296515,1.6016598837
3149.4348, 0.2201, 0.1894,-0.1650,1.71466499559,1.5983556292
3149.5916, 0.2201, 0.1894,-0.1650,1.71627944958,1.60107977601
3149.8879, 0.2201, 0.1894,-0.1650,1.71389916644,1.60432549842
3150.0764, 0.2201, 0.1894,-0.1650,1.71176140248,1.604361949
3150.3290, 0.2201, 0.1894,-0.1650,1.71135548958,1.60514187217
3150.5992, 0.2201, 0.1894,-0.1650,1.71424804312,1.6005314643
3150.8350, 0.2201, 0.1894,-0.1650,1.71242034848,1.60122236191
3151.1020, 0.2201, 0.1894,-0.1650,1.70304928775,1.60699075128
3151.2451, 0.2201, 0.1894,-0.1650,1.71613921816,1.60529186867
3151.3831, 0.2201, 0.1894,-0.1650,1.71142293112,1.60250978049
3151.6224, 0.2201, 0.1894,-0.1650,1.71583432405,1.60096332617
3151.8664, 0.2201, 0.1894,-0.1650,1.71205759712,1.59415280417
3152.1679, 0.2201, 0.1894,-0.1650,1.71342590634,1.60648561082
3152.4003, 0.2201, 0.1894,-0.1650,1.71304559613,1.60700424177
3152.6568, 0.2201, 0.1894,-0.1650,1.71862152385,1.60906659214
3152.9104, 0.2201, 0.1894,-0.1650,1.71247103219,1.60266569346
3153.1584, 0.2201, 0.1894,-0.1650,1.71551463131,1.60389353024
3153.4345, 0.2201, 0.1894,-0.1650,1.70571631156,1.59453058228
3153.6754, 0.2201, 0.1894,-0.1650,1.70720910999,1.59895400967
3153.9415, 0.2201, 0.1894,-0.1650,1.70364483271,1.61299889842
3154.2023, 0.2201, 0.1894,-0.1650,1.70733846034,1.60351814968
3154.4550, 0.2201, 0.1894,-0.1650,1.71725097163,1.60579320485
3154.6201, 0.2201, 0.1894,-0.1650,1.70622382169,1.61040500811
3154.8549, 0.2201, 0.1894,-0.1650,1.70846940523,1.60496838876
3155.1087, 0.2201, 0.1894,-0.1650,1.70750773265,1.60492440851
3155.3581, 0.2201, 0.1894,-0.1650,1.70647587659,1.60112884874
3155.6084, 0.2206, 0.1894,-0.1650,1.70660885894,1.60061532459
3155.8486, 0.2206, 0.1894,-0.1650,1.71164005909,1.60413787268
3156.1072, 0.2206, 0.1894,-0.1650,1.70965659517,1.60263598121
3156.2470, 0.2206, 0.1894,-0.1650,1.70140569264,1.60256015378
3156.3812, 0.2206, 0.1894,-0.1650,1.70849331966,1.60289523498
3156.6166, 0.2206, 0.1894,-0.1650,1.71185037699,1.60575002784
3156.8836, 0.2206, 0.1894,-0.1650,1.72422688687,1.60202869578
3157.1973, 0.2206, 0.1894,-0.1650,1.7171351701,1.60668352282
3157.4198, 0.2206, 0.1894,-0.1650,1.71081043881,1.59949781856
3157.6767, 0.2206, 0.1894,-0.1650,1.71041873296,1.60757185223
3157.9316, 0.2206, 0.1894,-0.1650,1.70550881603,1.59864110422
3158.0292, 0.2206, 0.1894,-0.1650,1.70331974665,1.60523881478
3158.1682, 0.2206, 0.1894,-0.1650,1.70242503066,1.60576253289
3158.4401, 0.2206, 0.1894,-0.1650,1.70565831661,1.60481364824
3158.6863, 0.2206, 0.1894,-0.1650,1.71437658155,1.60144562713
3158.9317, 0.2206, 0.1894,-0.1650,1.71893865037,1.6042200511
3159.1908, 0.2206, 0.1894,-0.1650,1.71087202518,1.60757084005
3159.4895, 0.2206, 0.1894,-0.1650,1.71344695227,1.60541843678
3159.7924, 0.2206, 0.1894,-0.1650,1.7102095029,1.61095201881
3159.9721, 0.2206, 0.1894,-0.1650,1.71454702101,1.60796847228
3160.2428, 0.2206, 0.1894,-0.1650,1.70359265681,1.60869883562
3160.4951, 0.2206, 0.1894,-0.1650,1.70765752944,1.6063639698
3160.7364, 0.2206, 0.1894,-0.1650,1.70104162181,1.60631280693
3160.9796, 0.2206, 0.1894,-0.1650,1.71122730379,1.60316626198
3161.2488, 0.2206, 0.1894,-0.1650,1.70307039784,1.59939944079
3161.3860, 0.2206, 0.1894,-0.1650,1.69850561173,1.60643418557
3161.5283, 0.2206, 0.1894,-0.1650,1.7013091661,1.60241215828
3161.7719, 0.2206, 0.1894,-0.1650,1.70681334225,1.60342889256
3162.0482, 0.2211, 0.1894,-0.1650,1.71260672519,1.60539706186
3162.2968, 0.2211, 0.1894,-0.1650,1.71073870927,1.60195904182
3162.5525, 0.2211, 0.1894,-0.1650,1.71729630301,1.60846553906
3162.7978, 0.2211, 0.1894,-0.1650,1.71284795638,1.61076231124
3163.0662, 0.2211, 0.1894,-0.1650,1.71249680493,1.60152390752
3163.1639, 0.2211, 0.1894,-0.1650,1.70390818826,1.61174820723
3163.4380, 0.2211, 0.1894,-0.1650,1.70243121438,1.61043893262
3163.6812, 0.2211, 0.1894,-0.1650,1.71064529232,1.6106861044
3163.9561, 0.2211, 0.1894,-0.1650,1.7120195388,1.6130675548
3164.1957, 0.2211, 0.1894,-0.1650,1.70835663046,1.60718458476
3164.5030, 0.2211, 0.1894,-0.1650,1.71146262602,1.60861360968
3164.7413, 0.2211, 0.1894,-0.1650,1.70938872316,1.60814362881
3164.9895, 0.2211, 0.1894,-0.1650,1.70875974973,1.60631916814
3165.2311, 0.2211, 0.1894,-0.1650,1.71294053216,1.60960924579
3165.5009, 0.2211, 0.1894,-0.1650,1.70403288694,1.60623842124
3165.7386, 0.2211, 0.1894,-0.1650,1.71112038869,1.60490332407
3166.0043, 0.2211, 0.1894,-0.1650,1.7093104804,1.61356336637
3166.2683, 0.2211, 0.1894,-0.1650,1.71221925865,1.604861015
3166.4060, 0.2211, 0.1894,-0.1650,1.70673822474,1.60498427073
3166.5049, 0.2211, 0.1894,-0.1650,1.71081561786,1.60469854034
3166.8002, 0.2211, 0.1894,-0.1650,1.70799323197,1.60506951357
3167.0472, 0.2211, 0.1894,-0.1650,1.70647682666,1.61153339904
3167.2973, 0.2211, 0.1894,-0.1650,1.70522302142,1.60982957825
3167.5438, 0.2211, 0.1894,-0.1650,1.70926947879,1.61347100048
3167.8200, 0.2211, 0.1894,-0.1650,1.69729663452,1.6065203299
3168.0603, 0.2211, 0.1894,-0.1650,1.71501102367,1.6053287178
3168.2001, 0.2211, 0.1894,-0.1650,1.70979674571,1.60832363229
3168.4349, 0.2216, 0.1894,-0.1650,1.71192665658,1.61342344474
3168.7119, 0.2216, 0.1894,-0.1650,1.7012105105,1.60753324314
3168.9520, 0.2216, 0.1894,-0.1650,1.71737700301,1.61375364579
3169.2342, 0.2216, 0.1894,-0.1650,1.70717969713,1.62112372427
3169.4884, 0.2216, 0.1894,-0.1650,1.7092066404,1.61408318802
3169.7238, 0.2216, 0.1894,-0.1650,1.70672797519,1.6113222947
3169.8722, 0.2216, 0.1894,-0.1650,1.70691724769,1.61305033058
3170.1063, 0.2216, 0.1894,-0.1650,1.70896050726,1.60502477653
3170.3758, 0.2216, 0.1894,-0.1650,1.70685541253,1.61688251631
3170.6079, 0.2216, 0.1894,-0.1650,1.70520792452,1.61288174679
3170.8710, 0.2216, 0.1894,-0.1650,1.70908402739,1.60626255798
3171.1378, 0.2216, 0.1894,-0.1650,1.70462172963,1.60235653683
3171.4000, 0.2216, 0.1894,-0.1650,1.71720144809,1.6066269199
3171.5356, 0.2216, 0.1894,-0.1650,1.70551140972,1.603259251
3171.7948, 0.2216, 0.1894,-0.1650,1.70682791569,1.60716306453
3172.0954, 0.2216, 0.1894,-0.1650,1.70560659434,1.60304747931
3172.3110, 0.2216, 0.1894,-0.1650,1.70510120023,1.61440296626
3172.5555, 0.2216, 0.1894,-0.1650,1.70904694642,1.61402710542
3172.8179, 0.2216, 0.1894,-0.1650,1.71137394084,1.61637543029
3173.0920, 0.2216, 0.1894,-0.1650,1.70813067533,1.61423894421
3173.3252, 0.2216, 0.1894,-0.1650,1.7069076339,1.61728980978
3173.5890, 0.2216, 0.1894,-0.1650,1.70412931336,1.61521931692
3173.8220, 0.2216, 0.1894,-0.1650,1.70130708684,1.61445668788
3174.0930, 0.2216, 0.1894,-0.1650,1.70808428073,1.6142626895
3174.3620, 0.2216, 0.1894,-0.1650,1.70497447695,1.60557606396
3174.6334, 0.2216, 0.1894,-0.1650,1.70588627346,1.6126036473
3174.8849, 0.2216, 0.1894,-0.1650,1.7069831003,1.6076875147
3175.1207, 0.2221, 0.1894,-0.1650,1.70384626375,1.6087039215
3175.3646, 0.2221, 0.1894,-0.1650,1.70356614254,1.60192720778
3175.6285, 0.2221, 0.1894,-0.1650,1.7073985866,1.61037788448
